source_excel_row,survey_date_parsed,covid_period,intersection_key,road_key,time_key,period_hours,total,vph
803,2017-08-09,ก่อนโควิด,สะพานแดง,ทหาร,07:00-09:00,2.0,2338.0,1169.0
804,2017-08-09,ก่อนโควิด,สะพานแดง,ทหาร,09:00-16:00,7.0,5551.0,793.0
805,2017-08-09,ก่อนโควิด,สะพานแดง,ทหาร,16:00-19:00,3.0,3185.0,1061.6666666666667
806,2017-08-09,ก่อนโควิด,สะพานแดง,ประดิพัทธ์,07:00-09:00,2.0,851.0,425.5
807,2017-08-09,ก่อนโควิด,สะพานแดง,ประดิพัทธ์,09:00-16:00,7.0,2638.0,376.85714285714283
808,2017-08-09,ก่อนโควิด,สะพานแดง,ประดิพัทธ์,16:00-19:00,3.0,1825.0,608.3333333333334
809,2017-08-10,ก่อนโควิด,กำแพงเพชร,พหลโยธิน,07:00-09:00,2.0,10373.0,5186.5
810,2017-08-10,ก่อนโควิด,กำแพงเพชร,พหลโยธิน,09:00-16:00,7.0,37312.0,5330.285714285715
811,2017-08-10,ก่อนโควิด,กำแพงเพชร,พหลโยธิน,16:00-19:00,3.0,16889.0,5629.666666666667
863,2017-08-18,ก่อนโควิด,ทุ่งครุ,ประชาอุทิศ,07:00-09:00,2.0,3693.0,1846.5
866,2017-08-18,ก่อนโควิด,ทุ่งครุ,ครุใน,07:00-09:00,2.0,776.0,388.0
869,2017-08-21,ก่อนโควิด,เกษะโกมล,พระรามที่5,07:00-09:00,2.0,3580.0,1790.0
870,2017-08-21,ก่อนโควิด,เกษะโกมล,พระรามที่5,09:00-16:00,7.0,10762.0,1537.4285714285713
871,2017-08-21,ก่อนโควิด,เกษะโกมล,พระรามที่5,16:00-19:00,3.0,4948.0,1649.3333333333333
872,2017-08-21,ก่อนโควิด,เกษะโกมล,อำนวยสงคราม,07:00-09:00,2.0,883.0,441.5
873,2017-08-21,ก่อนโควิด,เกษะโกมล,อำนวยสงคราม,09:00-16:00,7.0,2953.0,421.85714285714283
874,2017-08-21,ก่อนโควิด,เกษะโกมล,อำนวยสงคราม,16:00-19:00,3.0,1479.0,493.0
875,2017-08-21,ก่อนโควิด,เกษะโกมล,เศรษฐศิริ,07:00-09:00,2.0,793.0,396.5
876,2017-08-21,ก่อนโควิด,เกษะโกมล,เศรษฐศิริ,09:00-16:00,7.0,2575.0,367.85714285714283
877,2017-08-21,ก่อนโควิด,เกษะโกมล,เศรษฐศิริ,16:00-19:00,3.0,1251.0,417.0
887,2017-08-23,ก่อนโควิด,ลาซาล,สุขุมวิท,07:00-09:00,2.0,7322.0,3661.0
905,2017-08-25,ก่อนโควิด,ศรีย่าน,สามเสน,07:00-09:00,2.0,2803.0,1401.5
906,2017-08-25,ก่อนโควิด,ศรีย่าน,สามเสน,09:00-16:00,7.0,8014.0,1144.857142857143
907,2017-08-25,ก่อนโควิด,ศรีย่าน,สามเสน,16:00-19:00,3.0,2971.0,990.3333333333334
908,2017-08-25,ก่อนโควิด,ศรีย่าน,นครไชยศรี,07:00-09:00,2.0,1617.0,808.5
909,2017-08-25,ก่อนโควิด,ศรีย่าน,นครไชยศรี,09:00-16:00,7.0,4016.0,573.7142857142857
910,2017-08-25,ก่อนโควิด,ศรีย่าน,นครไชยศรี,16:00-19:00,3.0,1132.0,377.3333333333333
911,2017-08-28,ก่อนโควิด,คอกวัว,ตะนาว,07:00-09:00,2.0,2256.0,1128.0
912,2017-08-28,ก่อนโควิด,คอกวัว,ตะนาว,09:00-16:00,7.0,10864.0,1552.0
913,2017-08-28,ก่อนโควิด,คอกวัว,ตะนาว,16:00-19:00,3.0,5289.0,1763.0
914,2017-08-28,ก่อนโควิด,คอกวัว,ราชดำเนินกลาง,07:00-09:00,2.0,7025.0,3512.5
915,2017-08-28,ก่อนโควิด,คอกวัว,ราชดำเนินกลาง,09:00-16:00,7.0,32031.0,4575.857142857143
916,2017-08-28,ก่อนโควิด,คอกวัว,ราชดำเนินกลาง,16:00-19:00,3.0,11894.0,3964.6666666666665
923,2017-09-11,ก่อนโควิด,ประชานิเวศน์,ประชาชื่น,07:00-09:00,2.0,3610.0,1805.0
926,2017-09-11,ก่อนโควิด,ประชานิเวศน์,เทศบาลสงเคราะห์,07:00-09:00,2.0,1313.0,656.5
965,2017-09-21,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,07:00-09:00,2.0,1022.0,511.0
966,2017-09-21,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,09:00-16:00,7.0,2926.0,418.0
967,2017-09-21,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,16:00-19:00,3.0,1066.0,355.3333333333333
968,2017-09-21,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,07:00-09:00,2.0,13594.0,6797.0
969,2017-09-21,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,09:00-16:00,7.0,51578.0,7368.285714285715
970,2017-09-21,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,16:00-19:00,3.0,27019.0,9006.333333333334
971,2017-09-22,ก่อนโควิด,ราชวัตร,พระรามที่5,07:00-09:00,2.0,2775.0,1387.5
974,2017-09-22,ก่อนโควิด,ราชวัตร,นครไชยศรี,07:00-09:00,2.0,1583.0,791.5
977,2017-09-24,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,07:00-09:00,2.0,1022.0,511.0
978,2017-09-24,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,09:00-16:00,7.0,2926.0,418.0
979,2017-09-24,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,16:00-19:00,3.0,1066.0,355.3333333333333
980,2017-09-24,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,07:00-09:00,2.0,13594.0,6797.0
981,2017-09-24,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,09:00-16:00,7.0,20178.0,2882.5714285714284
982,2017-09-24,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,16:00-19:00,3.0,27019.0,9006.333333333334
1005,2017-10-02,ก่อนโควิด,ราชประสงค์,ราชดำริ,09:00-16:00,7.0,12623.0,1803.2857142857142
1008,2017-10-02,ก่อนโควิด,ราชประสงค์,พระรามที่1,09:00-16:00,7.0,2421.0,345.85714285714283
1010,2017-10-02,ก่อนโควิด,ราชประสงค์,เพลินจิต,07:00-09:00,2.0,5034.0,2517.0
1011,2017-10-02,ก่อนโควิด,ราชประสงค์,เพลินจิต,09:00-16:00,7.0,19566.0,2795.1428571428573
1012,2017-10-02,ก่อนโควิด,ราชประสงค์,เพลินจิต,16:00-19:00,3.0,7720.0,2573.3333333333335
1013,2017-10-03,ก่อนโควิด,จันทน์-เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,2.0,7129.0,3564.5
1016,2017-10-03,ก่อนโควิด,จันทน์-เจริญราษฎร์,จันทน์,07:00-09:00,2.0,3554.0,1777.0
1019,2017-10-04,ก่อนโควิด,เทวกรรม,นครสวรรค์,07:00-09:00,2.0,3141.0,1570.5
1022,2017-10-04,ก่อนโควิด,เทวกรรม,กรุงเกษม,07:00-09:00,2.0,2514.0,1257.0
1031,2017-10-06,ก่อนโควิด,ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,07:00-09:00,2.0,14288.0,7144.0
1034,2017-10-06,ก่อนโควิด,ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประเสริฐมนูกิจ,07:00-09:00,2.0,9273.0,4636.5
1043,2017-10-10,ก่อนโควิด,เศรษฐศิริ,เศรษฐศิริ,07:00-09:00,2.0,2192.0,1096.0
1046,2017-10-10,ก่อนโควิด,เศรษฐศิริ,เทอดดำริ,07:00-09:00,2.0,2250.0,1125.0
1052,2017-10-11,ก่อนโควิด,หมู่บ้านเศรษฐกิจ,เพชรเกษม,07:00-09:00,2.0,13137.0,6568.5
1053,2017-10-11,ก่อนโควิด,หมู่บ้านเศรษฐกิจ,เพชรเกษม,09:00-16:00,7.0,44830.0,6404.285714285715
1054,2017-10-11,ก่อนโควิด,หมู่บ้านเศรษฐกิจ,เพชรเกษม,16:00-19:00,3.0,17445.0,5815.0
1070,2017-10-17,ก่อนโควิด,พระราม9,รัชดาภิเษก,07:00-09:00,2.0,5922.0,2961.0
1073,2017-10-17,ก่อนโควิด,พระราม9,อโศกดินแดง,07:00-09:00,2.0,6550.0,3275.0
1076,2017-10-17,ก่อนโควิด,พระราม9,พระราม9,07:00-09:00,2.0,4044.0,2022.0
1079,2017-10-18,ก่อนโควิด,จักรพรรดิพงษ์,นครสวรรค์,07:00-09:00,2.0,1930.0,965.0
1080,2017-10-18,ก่อนโควิด,จักรพรรดิพงษ์,นครสวรรค์,09:00-16:00,7.0,6169.0,881.2857142857143
1081,2017-10-18,ก่อนโควิด,จักรพรรดิพงษ์,นครสวรรค์,16:00-19:00,3.0,3079.0,1026.3333333333333
1082,2017-10-18,ก่อนโควิด,จักรพรรดิพงษ์,จักรพรรดิพงษ์,07:00-09:00,2.0,6099.0,3049.5
1083,2017-10-18,ก่อนโควิด,จักรพรรดิพงษ์,จักรพรรดิพงษ์,09:00-16:00,7.0,15885.0,2269.285714285714
1084,2017-10-18,ก่อนโควิด,จักรพรรดิพงษ์,จักรพรรดิพงษ์,16:00-19:00,3.0,5838.0,1946.0
1094,2017-10-20,ก่อนโควิด,วงศ์สว่าง,วงศ์สว่าง,07:00-09:00,2.0,3331.0,1665.5
1097,2017-10-20,ก่อนโควิด,วงศ์สว่าง,รัชดาภิเษก,07:00-09:00,2.0,4135.0,2067.5
1100,2017-10-24,ก่อนโควิด,อ.ส.ม.ท.,เพชรอุทัย,07:00-09:00,2.0,1451.0,725.5
1106,2017-10-24,ก่อนโควิด,อ.ส.ม.ท.,พระราม9,07:00-09:00,2.0,7318.0,3659.0
1109,2017-10-25,ก่อนโควิด,หลังสวน,หลังสวน,07:00-09:00,2.0,717.0,358.5
1112,2017-10-25,ก่อนโควิด,หลังสวน,สารสิน,07:00-09:00,2.0,2058.0,1029.0
1115,2017-10-27,ก่อนโควิด,สะพานดำ,พระรามที่6,07:00-09:00,2.0,4177.0,2088.5
1118,2017-10-27,ก่อนโควิด,สะพานดำ,กำแพงเพชร5,07:00-09:00,2.0,5.0,2.5
1133,2017-10-31,ก่อนโควิด,พิบูลสงคราม,ประชาราษฎร์สาย1,07:00-09:00,2.0,3516.0,1758.0
1136,2017-10-31,ก่อนโควิด,พิบูลสงคราม,พิบูลสงคราม,07:00-09:00,2.0,4997.0,2498.5
1139,2017-11-01,ก่อนโควิด,จันทน์-นราธิวาส,นราธิวาสราชนครินทร์,07:00-09:00,2.0,5410.0,2705.0
1140,2017-11-01,ก่อนโควิด,จันทน์-นราธิวาส,นราธิวาสราชนครินทร์,09:00-16:00,7.0,19800.0,2828.5714285714284
1141,2017-11-01,ก่อนโควิด,จันทน์-นราธิวาส,นราธิวาสราชนครินทร์,16:00-19:00,3.0,10925.0,3641.6666666666665
1142,2017-11-01,ก่อนโควิด,จันทน์-นราธิวาส,จันทน์,07:00-09:00,2.0,2584.0,1292.0
1143,2017-11-01,ก่อนโควิด,จันทน์-นราธิวาส,จันทน์,09:00-16:00,7.0,6462.0,923.1428571428571
1144,2017-11-01,ก่อนโควิด,จันทน์-นราธิวาส,จันทน์,16:00-19:00,3.0,3573.0,1191.0
1151,2017-11-03,ก่อนโควิด,พระรามที่3-ยานนาวา,พระรามที่3,07:00-09:00,2.0,5537.0,2768.5
1152,2017-11-03,ก่อนโควิด,พระรามที่3-ยานนาวา,พระรามที่3,09:00-16:00,7.0,17304.0,2472.0
1153,2017-11-03,ก่อนโควิด,พระรามที่3-ยานนาวา,พระรามที่3,16:00-19:00,3.0,8013.0,2671.0
1154,2017-11-03,ก่อนโควิด,พระรามที่3-ยานนาวา,ยานนาวา,07:00-09:00,2.0,856.0,428.0
1155,2017-11-03,ก่อนโควิด,พระรามที่3-ยานนาวา,ยานนาวา,09:00-16:00,7.0,3348.0,478.2857142857143
1156,2017-11-03,ก่อนโควิด,พระรามที่3-ยานนาวา,ยานนาวา,16:00-19:00,3.0,2091.0,697.0
1271,2017-11-27,ก่อนโควิด,ทองหล่อ,สุขุมวิท,07:00-09:00,2.0,2228.0,1114.0
1272,2017-11-27,ก่อนโควิด,ทองหล่อ,สุขุมวิท,09:00-16:00,7.0,8260.0,1180.0
1273,2017-11-27,ก่อนโควิด,ทองหล่อ,สุขุมวิท,16:00-19:00,3.0,3555.0,1185.0
1313,2017-12-04,ก่อนโควิด,โรงกรองน้ำ,พระรามที่6,07:00-09:00,2.0,5848.0,2924.0
1316,2017-12-04,ก่อนโควิด,โรงกรองน้ำ,นครไชยศรี,07:00-09:00,2.0,2715.0,1357.5
1346,2017-12-12,ก่อนโควิด,ประชาธรรม,ประดิษฐ์มนูธรรม,07:00-09:00,2.0,10698.0,5349.0
1349,2017-12-12,ก่อนโควิด,ประชาธรรม,ประชาอุทิศ,07:00-09:00,2.0,2498.0,1249.0
1370,2017-12-15,ก่อนโควิด,ซังฮี้,สามเสน,07:00-09:00,2.0,3775.0,1887.5
1371,2017-12-15,ก่อนโควิด,ซังฮี้,สามเสน,09:00-16:00,7.0,14324.0,2046.2857142857142
1372,2017-12-15,ก่อนโควิด,ซังฮี้,สามเสน,16:00-19:00,3.0,7400.0,2466.6666666666665
1373,2017-12-15,ก่อนโควิด,ซังฮี้,ราชวิถี,07:00-09:00,2.0,3174.0,1587.0
1374,2017-12-15,ก่อนโควิด,ซังฮี้,ราชวิถี,09:00-16:00,7.0,8950.0,1278.5714285714287
1375,2017-12-15,ก่อนโควิด,ซังฮี้,ราชวิถี,16:00-19:00,3.0,5435.0,1811.6666666666667
1460,2018-01-10,ก่อนโควิด,นิด้า,ศรีบูรพา,07:00-09:00,2.0,2875.0,1437.5
1463,2018-01-10,ก่อนโควิด,นิด้า,เสรีไทย,07:00-09:00,2.0,4690.0,2345.0
1475,2018-01-09,ก่อนโควิด,แปลงนาม,แปลงนาม,07:00-09:00,2.0,244.0,122.0
1476,2018-01-09,ก่อนโควิด,แปลงนาม,แปลงนาม,09:00-16:00,7.0,1412.0,201.71428571428572
1477,2018-01-09,ก่อนโควิด,แปลงนาม,แปลงนาม,16:00-19:00,3.0,535.0,178.33333333333334
1478,2018-01-09,ก่อนโควิด,แปลงนาม,พลับพลาไชย,07:00-09:00,2.0,116.0,58.0
1481,2018-01-09,ก่อนโควิด,แปลงนาม,เจริญกรุง,07:00-09:00,2.0,4830.0,2415.0
